"datum","entries","entries_pos","entries_neg","sumTotal","timeframe_7d","sumTotal_last7d","timeframe_14d","sumTotal_last14d","timeframe_28d","sumTotal_last28d","timeframe_phase2","sumTotal_Phase2","timeframe_phase2b","sumTotal_Phase2b","sum7d","sum14d","mean7d","mean14d","pos_anteil","pos_anteil_mean7d","timeframe_all","anteil_pos_all","anteil_pos_14","anteil_pos_28","anteil_pos_phase2","anteil_pos_phase2b","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsum7d","inzsum14d","entries_diff_last_age","entries_diff_last","type","version","datum_unit","nachweismethode","geoRegion"
2020-09-19,235,7,228,32972,FALSE,0,FALSE,0,FALSE,0,TRUE,31224,FALSE,0,3033,6388,397,398.57,3,2.29,TRUE,12.6,7.8,7.5,12.7,15.2,413120,56.88,96.1,96.48,7981.22,NA,NA,NA,7558.09,NA,734.17,1546.28,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-09-20,124,5,119,33096,FALSE,0,FALSE,0,FALSE,0,TRUE,31348,FALSE,0,2985,6337,396,393.93,4,2.2,TRUE,12.6,7.8,7.5,12.7,15.2,413120,30.02,95.86,95.35,8011.23,NA,NA,NA,7588.11,NA,722.55,1533.94,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-09-21,395,6,389,33491,FALSE,0,FALSE,0,FALSE,0,TRUE,31743,FALSE,0,2923,6231,381,379.29,1.5,2.11,TRUE,12.6,7.8,7.5,12.7,15.2,413120,95.61,92.23,91.81,8106.85,NA,NA,NA,7683.72,NA,707.54,1508.28,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-09-22,506,7,499,33997,FALSE,0,FALSE,0,FALSE,0,TRUE,32249,FALSE,0,2779,6153,366.29,367.86,1.4,1.97,TRUE,12.6,7.8,7.5,12.7,15.2,413120,122.48,88.66,89.04,8229.33,NA,NA,NA,7806.21,NA,672.69,1489.4,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-09-23,520,7,513,34517,FALSE,0,FALSE,0,FALSE,0,TRUE,32769,FALSE,0,2772,6057,363.86,364.29,1.3,2.07,TRUE,12.6,7.8,7.5,12.7,15.2,413120,125.87,88.08,88.18,8355.2,NA,NA,NA,7932.08,NA,670.99,1466.16,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-09-24,393,3,390,34910,FALSE,0,FALSE,0,FALSE,0,TRUE,33162,FALSE,0,2667,5825,361.43,355.14,0.8,1.63,TRUE,12.6,7.8,7.5,12.7,15.2,413120,95.13,87.49,85.97,8450.33,NA,NA,NA,8027.21,NA,645.58,1410,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-09-25,391,7,384,35301,FALSE,0,FALSE,0,FALSE,0,TRUE,33553,FALSE,0,2564,5672,341,340.21,1.8,1.76,TRUE,12.6,7.8,7.5,12.7,15.2,413120,94.65,82.54,82.35,8544.97,NA,NA,NA,8121.85,NA,620.64,1372.97,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-09-26,218,8,210,35519,FALSE,0,FALSE,0,FALSE,0,TRUE,33771,FALSE,0,2547,5580,338.71,335.43,3.7,1.81,TRUE,12.6,7.8,7.5,12.7,15.2,413120,52.77,81.99,81.19,8597.74,NA,NA,NA,8174.62,NA,616.53,1350.7,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-09-27,107,1,106,35626,FALSE,0,FALSE,0,FALSE,0,TRUE,33878,FALSE,0,2530,5515,332.57,334.64,0.9,2.01,TRUE,12.6,7.8,7.5,12.7,15.2,413120,25.9,80.5,81,8623.64,NA,NA,NA,8200.52,NA,612.41,1334.96,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-09-28,252,6,246,35878,FALSE,0,FALSE,0,FALSE,0,TRUE,34130,TRUE,252,2387,5310,329.29,341.86,2.4,2.17,TRUE,12.6,7.8,7.5,12.7,15.2,413120,61,79.71,82.75,8684.64,NA,NA,NA,8261.52,61,577.8,1285.34,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-09-29,490,9,481,36368,FALSE,0,FALSE,0,FALSE,0,TRUE,34620,TRUE,742,2371,5150,314.14,341.07,1.8,2.61,TRUE,12.6,7.8,7.5,12.7,15.2,413120,118.61,76.04,82.56,8803.25,NA,NA,NA,8380.13,179.61,573.93,1246.61,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-09-30,477,13,464,36845,FALSE,0,FALSE,0,FALSE,0,TRUE,35097,TRUE,1219,2328,5100,307,347.36,2.7,2.77,TRUE,12.6,7.8,7.5,12.7,15.2,413120,115.46,74.31,84.08,8918.72,NA,NA,NA,8495.59,295.07,563.52,1234.51,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-01,370,7,363,37215,FALSE,0,FALSE,0,FALSE,0,TRUE,35467,TRUE,1589,2305,4972,307.86,350.36,1.9,3.27,TRUE,12.6,7.8,7.5,12.7,15.2,413120,89.56,74.52,84.81,9008.28,NA,NA,NA,8585.16,384.63,557.95,1203.52,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-02,285,14,271,37500,FALSE,0,FALSE,0,FALSE,0,TRUE,35752,TRUE,1874,2199,4763,342.71,370.36,4.9,3.36,TRUE,12.6,7.8,7.5,12.7,15.2,413120,68.99,82.96,89.65,9077.27,NA,NA,NA,8654.14,453.62,532.29,1152.93,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-03,168,8,160,37668,FALSE,0,FALSE,0,FALSE,0,TRUE,35920,TRUE,2042,2149,4696,343.43,379.86,4.8,3.67,TRUE,12.6,7.8,7.5,12.7,15.2,413120,40.67,83.13,91.95,9117.93,NA,NA,NA,8694.81,494.29,520.19,1136.72,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-04,113,5,108,37781,FALSE,0,FALSE,0,FALSE,0,TRUE,36033,TRUE,2155,2155,4685,362.14,383.29,4.4,4.31,TRUE,12.6,7.8,7.5,12.7,15.2,413120,27.35,87.66,92.78,9145.28,NA,NA,NA,8722.16,521.64,521.64,1134.05,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-05,496,15,481,38277,FALSE,0,FALSE,0,FALSE,0,TRUE,36529,TRUE,2651,2399,4786,371.43,404.79,3,5.61,TRUE,12.6,7.8,7.5,12.7,15.2,413120,120.06,89.91,97.98,9265.35,NA,NA,NA,8842.23,641.7,580.7,1158.5,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-06,495,20,475,38772,FALSE,0,FALSE,0,FALSE,0,TRUE,37024,TRUE,3146,2404,4775,426.57,419.86,4,6.26,TRUE,12.6,7.8,7.5,12.7,15.2,413120,119.82,103.26,101.63,9385.17,NA,NA,NA,8962.04,761.52,581.91,1155.84,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-07,608,44,564,39380,FALSE,0,FALSE,0,FALSE,0,TRUE,37632,TRUE,3754,2535,4863,452.71,444.36,7.2,7.33,TRUE,12.6,7.8,7.5,12.7,15.2,413120,147.17,109.58,107.56,9532.34,NA,NA,NA,9109.22,908.69,613.62,1177.14,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-08,435,48,387,39815,FALSE,0,FALSE,0,FALSE,0,TRUE,38067,TRUE,4189,2600,4905,458.71,480.21,11,8.54,TRUE,12.6,7.8,7.5,12.7,15.2,413120,105.3,111.04,116.24,9637.64,NA,NA,NA,9214.51,1013.99,629.36,1187.31,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-09,671,63,608,40486,FALSE,0,FALSE,0,FALSE,0,TRUE,38738,TRUE,4860,2986,5185,466.86,534.07,9.4,9.8,TRUE,12.6,7.8,7.5,12.7,15.2,413120,162.42,113.01,129.28,9800.06,NA,NA,NA,9376.94,1176.41,722.79,1255.08,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-10,351,43,308,40837,FALSE,0,FALSE,0,FALSE,0,TRUE,39089,TRUE,5211,3169,5318,496.29,549.07,12.3,11.1,TRUE,12.6,7.8,7.5,12.7,15.2,413120,84.96,120.13,132.91,9885.02,NA,NA,NA,9461.9,1261.38,767.09,1287.28,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-11,155,20,135,40992,FALSE,0,FALSE,0,FALSE,0,TRUE,39244,TRUE,5366,3211,5366,526.57,569.86,12.9,11.66,TRUE,12.6,7.8,7.5,12.7,15.2,413120,37.52,127.46,137.94,9922.54,NA,NA,NA,9499.42,1298.9,777.26,1298.9,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-12,553,65,488,41545,FALSE,0,FALSE,0,FALSE,0,TRUE,39797,TRUE,5919,3268,5667,589,602.93,11.8,12.46,TRUE,12.6,7.8,7.5,12.7,15.2,413120,133.86,142.57,145.95,10056.4,NA,NA,NA,9633.28,1432.76,791.05,1371.76,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-13,701,92,609,42246,FALSE,0,FALSE,0,FALSE,0,TRUE,40498,TRUE,6620,3474,5878,641.57,637.07,13.1,12.81,TRUE,12.6,7.8,7.5,12.7,15.2,413120,169.68,155.3,154.21,10226.08,NA,NA,NA,9802.96,1602.44,840.92,1422.83,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-14,820,91,729,43066,FALSE,0,FALSE,0,FALSE,0,TRUE,41318,TRUE,7440,3686,6221,645.43,667.21,11.1,13.03,TRUE,12.6,7.8,7.5,12.7,15.2,413120,198.49,156.23,161.51,10424.57,NA,NA,NA,10001.45,1800.93,892.23,1505.86,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-15,872,145,727,43938,FALSE,0,FALSE,0,FALSE,0,TRUE,42190,TRUE,8312,4123,6723,681,711.21,16.6,13.99,TRUE,12.6,7.8,7.5,12.7,15.2,413120,211.08,164.84,172.16,10635.65,NA,NA,NA,10212.53,2012.01,998.02,1627.37,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-16,1039,124,915,44977,FALSE,0,FALSE,0,FALSE,0,TRUE,43229,TRUE,9351,4491,7477,739,754.93,11.9,14.37,TRUE,12.6,7.8,7.5,12.7,15.2,413120,251.5,178.88,182.74,10887.15,NA,NA,NA,10464.03,2263.51,1087.09,1809.89,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-17,378,52,326,45355,FALSE,0,FALSE,0,FALSE,0,TRUE,43607,TRUE,9729,4518,7687,777.86,798,13.8,15.37,TRUE,12.6,7.8,7.5,12.7,15.2,413120,91.5,188.29,193.16,10978.65,NA,NA,NA,10555.53,2355.01,1093.63,1860.72,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-18,404,79,325,45759,FALSE,0,FALSE,0,FALSE,0,TRUE,44011,TRUE,10133,4767,7978,807.86,817,19.6,16.09,TRUE,12.6,7.8,7.5,12.7,15.2,413120,97.79,195.55,197.76,11076.44,NA,NA,NA,10653.32,2452.8,1153.9,1931.16,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-19,959,139,820,46718,FALSE,0,FALSE,0,FALSE,0,TRUE,44970,TRUE,11092,5173,8441,833.43,866.43,14.5,16.31,TRUE,12.6,7.8,7.5,12.7,15.2,413120,232.14,201.74,209.73,11308.58,NA,NA,NA,10885.46,2684.93,1252.18,2043.23,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-20,973,196,777,47691,FALSE,0,FALSE,0,FALSE,0,TRUE,45943,TRUE,12065,5445,8919,868.29,905.43,20.1,17.79,TRUE,12.6,7.8,7.5,12.7,15.2,413120,235.52,210.18,219.17,11544.1,NA,NA,NA,11120.98,2920.46,1318.02,2158.94,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-21,1030,166,864,48721,FALSE,0,FALSE,0,FALSE,0,TRUE,46973,TRUE,13095,5655,9341,950.57,937.21,16.1,18.3,TRUE,12.6,7.8,7.5,12.7,15.2,413120,249.32,230.1,226.86,11793.43,NA,NA,NA,11370.3,3169.78,1368.85,2261.09,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-22,1051,191,860,49772,FALSE,0,FALSE,0,FALSE,0,TRUE,48024,TRUE,14146,5834,9957,953,971.64,18.2,18.79,TRUE,12.6,7.8,7.5,12.7,15.2,413120,254.41,230.68,235.2,12047.83,NA,NA,NA,11624.71,3424.19,1412.18,2410.2,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-23,1283,285,998,51055,FALSE,0,FALSE,0,FALSE,0,TRUE,49307,TRUE,15429,6078,10569,993.86,1003.14,22.2,19.69,TRUE,12.6,7.8,7.5,12.7,15.2,413120,310.56,240.57,242.82,12358.39,NA,NA,NA,11935.27,3734.75,1471.24,2558.34,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-24,954,166,788,52009,FALSE,0,FALSE,0,FALSE,0,TRUE,50261,TRUE,16383,6654,11172,1033,1058.57,17.4,20.11,TRUE,12.6,7.8,7.5,12.7,15.2,413120,230.93,250.05,256.24,12589.32,NA,NA,NA,12166.2,3965.68,1610.67,2704.3,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-25,421,97,324,52430,FALSE,0,FALSE,0,FALSE,0,TRUE,50682,TRUE,16804,6671,11438,1066.57,1051.57,23,21.13,TRUE,12.6,7.8,7.5,12.7,15.2,413120,101.91,258.17,254.54,12691.23,NA,NA,NA,12268.11,4067.58,1614.79,2768.69,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-26,1245,259,986,53675,FALSE,0,FALSE,0,FALSE,0,TRUE,51927,TRUE,18049,6957,12130,1109.86,1046.5,20.8,22.24,TRUE,12.6,7.8,7.5,12.7,15.2,413120,301.37,268.65,253.32,12992.59,NA,NA,NA,12569.47,4368.95,1684.01,2936.19,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-27,1247,288,959,54922,FALSE,0,FALSE,0,FALSE,0,TRUE,53174,TRUE,19296,7231,12676,1138,1068.71,23.1,22.49,TRUE,12.6,7.8,7.5,12.7,15.2,413120,301.85,275.46,258.69,13294.44,NA,NA,NA,12871.32,4670.8,1750.34,3068.36,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-28,1265,293,972,56187,FALSE,0,FALSE,0,FALSE,0,TRUE,54439,TRUE,20561,7466,13121,1166.57,1085.57,23.2,23.41,TRUE,12.6,7.8,7.5,12.7,15.2,413120,306.21,282.38,262.77,13600.65,NA,NA,NA,13177.53,4977,1807.22,3176.07,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-29,1354,352,1002,57541,FALSE,0,FALSE,0,FALSE,0,TRUE,55793,TRUE,21915,7769,13603,1150.14,1100.14,26,24.43,TRUE,12.6,7.8,7.5,12.7,15.2,413120,327.75,278.4,266.3,13928.4,NA,NA,NA,13505.28,5304.75,1880.57,3292.75,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-30,1480,353,1127,59021,FALSE,0,FALSE,0,FALSE,0,TRUE,57273,TRUE,23395,7966,14044,1099.14,1090.36,23.9,24.53,TRUE,12.6,7.8,7.5,12.7,15.2,413120,358.25,266.06,263.93,14286.65,NA,NA,NA,13863.53,5663,1928.25,3399.5,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-10-31,1154,276,878,60175,FALSE,0,FALSE,0,FALSE,0,TRUE,58427,TRUE,24549,8166,14820,1104.43,1086.43,23.9,24.73,TRUE,12.6,7.8,7.5,12.7,15.2,413120,279.34,267.34,262.98,14565.99,NA,NA,NA,14142.86,5942.34,1976.67,3587.34,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-01,306,92,214,60481,FALSE,0,FALSE,0,FALSE,0,TRUE,58733,TRUE,24855,8051,14722,1104.57,1075.07,30.1,25.04,TRUE,12.6,7.8,7.5,12.7,15.2,413120,74.07,267.37,260.23,14640.06,NA,NA,NA,14216.93,6016.41,1948.83,3563.61,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-02,888,191,697,61369,FALSE,0,FALSE,0,FALSE,0,TRUE,59621,TRUE,25743,7694,14651,1090.43,1054.64,21.5,24.41,TRUE,12.6,7.8,7.5,12.7,15.2,413120,214.95,263.95,255.29,14855.01,NA,NA,NA,14431.88,6231.36,1862.41,3546.43,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-03,1284,314,970,62653,FALSE,0,FALSE,0,FALSE,0,TRUE,60905,TRUE,27027,7731,14962,1042.71,1052.71,24.5,24,TRUE,12.6,7.8,7.5,12.7,15.2,413120,310.81,252.4,254.82,15165.81,NA,NA,NA,14742.69,6542.17,1871.37,3621.71,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-04,1266,321,945,63919,FALSE,0,FALSE,0,FALSE,0,TRUE,62171,TRUE,28293,7732,15198,1006.29,1044.93,25.4,23.99,TRUE,12.6,7.8,7.5,12.7,15.2,413120,306.45,243.58,252.94,15472.26,NA,NA,NA,15049.14,6848.62,1871.61,3678.83,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-05,1255,271,984,65174,FALSE,0,FALSE,0,FALSE,0,TRUE,63426,TRUE,29548,7633,15402,1000,1015.07,21.6,22.47,TRUE,12.6,7.8,7.5,12.7,15.2,413120,303.79,242.06,245.71,15776.05,NA,NA,NA,15352.92,7152.4,1847.65,3728.21,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-06,1146,241,905,66320,FALSE,0,FALSE,0,FALSE,0,TRUE,64572,TRUE,30694,7299,15265,1010.14,976.64,21,22.37,TRUE,12.6,7.8,7.5,12.7,15.2,413120,277.4,244.51,236.41,16053.45,NA,NA,NA,15630.33,7429.8,1766.8,3695.05,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-07,899,214,685,67219,FALSE,0,FALSE,0,FALSE,0,TRUE,65471,TRUE,31593,7044,15210,1001,952.86,23.8,21.76,TRUE,12.6,7.8,7.5,12.7,15.2,413120,217.61,242.3,230.65,16271.06,NA,NA,NA,15847.94,7647.41,1705.07,3681.74,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-08,262,51,211,67481,FALSE,0,FALSE,0,FALSE,0,TRUE,65733,TRUE,31855,7000,15051,985.29,950.93,19.5,21.1,TRUE,12.6,7.8,7.5,12.7,15.2,413120,63.42,238.5,230.18,16334.48,NA,NA,NA,15911.36,7710.83,1694.42,3643.25,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-09,959,199,760,68440,FALSE,0,FALSE,0,FALSE,0,TRUE,66692,TRUE,32814,7071,14765,939.71,951.07,20.8,21.21,TRUE,12.6,7.8,7.5,12.7,15.2,413120,232.14,227.47,230.22,16566.62,NA,NA,NA,16143.49,7942.97,1711.61,3574.02,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-10,1220,247,973,69660,FALSE,0,FALSE,0,FALSE,0,TRUE,67912,TRUE,34034,7007,14738,910.57,934.86,20.2,21.83,TRUE,12.6,7.8,7.5,12.7,15.2,413120,295.31,220.41,226.29,16861.93,NA,NA,NA,16438.81,8238.28,1696.12,3567.49,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-11,1156,240,916,70816,FALSE,0,FALSE,0,FALSE,0,TRUE,69068,TRUE,35190,6897,14629,899.43,913,20.8,21.06,TRUE,12.6,7.8,7.5,12.7,15.2,413120,279.82,217.72,221,17141.75,NA,NA,NA,16718.63,8518.11,1669.49,3541.1,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-12,936,210,726,71752,FALSE,0,FALSE,0,FALSE,0,TRUE,70004,TRUE,36126,6578,14211,901.86,896.36,22.4,22.41,TRUE,12.6,7.8,7.5,12.7,15.2,413120,226.57,218.3,216.97,17368.32,NA,NA,NA,16945.2,8744.67,1592.27,3439.92,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-13,942,238,704,72694,FALSE,0,FALSE,0,FALSE,0,TRUE,70946,TRUE,37068,6374,13673,892,902.64,25.3,22.87,TRUE,12.6,7.8,7.5,12.7,15.2,413120,228.02,215.92,218.49,17596.34,NA,NA,NA,17173.22,8972.7,1542.89,3309.69,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-14,821,151,670,73515,FALSE,0,FALSE,0,FALSE,0,TRUE,71767,TRUE,37889,6296,13340,868.71,874.64,18.4,23.47,TRUE,12.6,7.8,7.5,12.7,15.2,413120,198.73,210.28,211.72,17795.07,NA,NA,NA,17371.95,9171.43,1524.01,3229.09,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-15,279,81,198,73794,FALSE,0,FALSE,0,FALSE,0,TRUE,72046,TRUE,38168,6313,13313,840.71,874.71,29,23.3,TRUE,12.6,7.8,7.5,12.7,15.2,413120,67.53,203.5,211.73,17862.61,NA,NA,NA,17439.48,9238.96,1528.13,3222.55,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-16,890,214,676,74684,FALSE,0,FALSE,0,FALSE,0,TRUE,72936,TRUE,39058,6244,13315,853,872.71,24,23.09,TRUE,12.6,7.8,7.5,12.7,15.2,413120,215.43,206.48,211.25,18078.04,NA,NA,NA,17654.92,9454.4,1511.43,3223.03,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-17,1057,258,799,75741,FALSE,0,FALSE,0,FALSE,0,TRUE,73993,TRUE,40115,6081,13088,894.71,861.93,24.4,22.31,TRUE,12.6,7.8,7.5,12.7,15.2,413120,255.86,216.57,208.64,18333.9,NA,NA,NA,17910.78,9710.25,1471.97,3168.09,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-18,960,188,772,76701,FALSE,0,FALSE,0,FALSE,0,TRUE,74953,TRUE,41075,5885,12782,849.86,860.86,19.6,21.94,TRUE,12.6,7.8,7.5,12.7,15.2,413120,232.38,205.72,208.38,18566.28,NA,NA,NA,18143.15,9942.63,1424.53,3094.02,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-19,1022,214,808,77723,FALSE,0,FALSE,0,FALSE,0,TRUE,75975,TRUE,42097,5971,12549,847.57,858.29,20.9,21.99,TRUE,12.6,7.8,7.5,12.7,15.2,413120,247.39,205.16,207.76,18813.66,NA,NA,NA,18390.54,10190.02,1445.34,3037.62,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-20,1234,246,988,78957,FALSE,0,FALSE,0,FALSE,0,TRUE,77209,TRUE,43331,6263,12637,853.43,861.21,19.9,20.9,TRUE,12.6,7.8,7.5,12.7,15.2,413120,298.7,206.58,208.46,19112.36,NA,NA,NA,18689.24,10488.72,1516.02,3058.92,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-21,507,80,427,79464,FALSE,0,FALSE,0,FALSE,0,TRUE,77716,TRUE,43838,5949,12245,855.14,847.64,15.8,20.24,TRUE,12.6,7.8,7.5,12.7,15.2,413120,122.72,207,205.18,19235.09,NA,NA,NA,18811.97,10611.44,1440.02,2964.03,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-22,263,77,186,79727,FALSE,0,FALSE,0,FALSE,0,TRUE,77979,TRUE,44101,5933,12246,881,846.64,29.3,20,TRUE,12.6,7.8,7.5,12.7,15.2,413120,63.66,213.26,204.94,19298.75,NA,NA,NA,18875.63,10675.11,1436.14,2964.27,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-23,931,153,778,80658,FALSE,0,FALSE,0,FALSE,0,TRUE,78910,TRUE,45032,5974,12218,863.57,849.93,16.4,19.63,TRUE,12.6,7.8,7.5,12.7,15.2,413120,225.36,209.04,205.73,19524.11,NA,NA,NA,19100.99,10900.46,1446.07,2957.49,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-24,1069,212,857,81727,FALSE,0,FALSE,0,FALSE,0,TRUE,79979,TRUE,46101,5986,12067,827.71,849.71,19.8,19.76,TRUE,12.6,7.8,7.5,12.7,15.2,413120,258.76,200.36,205.68,19782.87,NA,NA,NA,19359.75,11159.23,1448.97,2920.94,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-25,1141,204,937,82868,FALSE,0,FALSE,0,FALSE,0,TRUE,81120,TRUE,47242,6167,12052,845.43,853.14,17.9,19.93,TRUE,12.6,7.8,7.5,12.7,15.2,413120,276.19,204.65,206.51,20059.06,NA,NA,NA,19635.94,11435.42,1492.79,2917.31,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-26,900,165,735,83768,FALSE,0,FALSE,0,FALSE,0,TRUE,82020,TRUE,48142,6045,12016,845.71,860.5,18.3,19.3,TRUE,12.6,7.8,7.5,12.7,15.2,413120,217.85,204.71,208.29,20276.92,NA,NA,NA,19853.8,11653.27,1463.26,2908.6,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-27,983,204,779,84751,FALSE,0,FALSE,0,FALSE,0,TRUE,83003,TRUE,49125,5794,12057,846.43,864.64,20.8,19.57,TRUE,12.6,7.8,7.5,12.7,15.2,413120,237.95,204.89,209.3,20514.86,NA,NA,NA,20091.74,11891.22,1402.5,2918.52,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-28,631,107,524,85382,FALSE,0,FALSE,0,FALSE,0,TRUE,83634,TRUE,49756,5918,11867,844.29,877.57,17,19.61,TRUE,12.6,7.8,7.5,12.7,15.2,413120,152.74,204.37,212.42,20667.6,NA,NA,NA,20244.48,12043.96,1432.51,2872.53,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-29,265,66,199,85647,FALSE,0,FALSE,0,FALSE,0,TRUE,83899,TRUE,50021,5920,11853,825.29,879.86,24.9,19.7,TRUE,12.6,7.8,7.5,12.7,15.2,413120,64.15,199.77,212.98,20731.75,NA,NA,NA,20308.63,12108.1,1433,2869.14,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-11-30,936,171,765,86583,FALSE,0,FALSE,0,FALSE,0,TRUE,84835,TRUE,50957,5925,11899,857.43,894.86,18.3,19.77,TRUE,12.6,7.8,7.5,12.7,15.2,413120,226.57,207.55,216.61,20958.32,NA,NA,NA,20535.2,12334.67,1434.21,2880.28,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-12-01,1054,212,842,87637,FALSE,0,FALSE,0,FALSE,0,TRUE,85889,TRUE,52011,5910,11896,901.57,886.57,20.1,19.23,TRUE,12.6,7.8,7.5,12.7,15.2,413120,255.13,218.23,214.6,21213.45,NA,NA,NA,20790.33,12589.8,1430.58,2879.55,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
2020-12-02,1008,186,822,88645,FALSE,0,FALSE,0,FALSE,0,TRUE,86897,TRUE,53019,5777,11944,909.71,881.5,18.5,19.73,TRUE,12.6,7.8,7.5,12.7,15.2,413120,244,220.2,213.38,21457.45,NA,NA,NA,21034.32,12833.8,1398.38,2891.17,1,968,"COVID19Tests","2021-03-23_07-48-19","day","all","LU"
